country;continent;year;lifeExp;pop;gdpPercap
Mongolia;Asia;1977;5.549.100.000.000.000;1528000;1.647.511.665
Mongolia;Asia;1982;57.489;1756032;2.000.603.139
Mongolia;Asia;1987;60.222;2015133;2.338.008.304
Mongolia;Asia;1992;61.271;2312802;1.785.402.016
Mongolia;Asia;1997;63.625;2494803;19.022.521
Mongolia;Asia;2002;65.033;2674234;2.140.739.323
Mongolia;Asia;2007;66.803;2874127;30.957.722.710.000.000
Montenegro;Europe;1952;59.164;413834;2.647.585.601
Montenegro;Europe;1957;61.448;442829;3.682.259.903
Montenegro;Europe;1962;63.728;474528;4.649.593.785
Montenegro;Europe;1967;67.178;501035;5.907.850.937
Montenegro;Europe;1972;7.063.600.000.000.000;527678;7.778.414.017
Montenegro;Europe;1977;73.066;560073;9.595.929.905
Montenegro;Europe;1982;74.101;562548;1.122.258.762
Montenegro;Europe;1987;74.865;569473;1.173.251.017
Montenegro;Europe;1992;75.435;621621;7.003.339.037.000.000
Montenegro;Europe;1997;75.445;692651;6.465.613.349
Montenegro;Europe;2002;7.398.100.000.000.000;720230;6.557.194.282
Montenegro;Europe;2007;74.543;684736;9.253.896.111
Morocco;Africa;1952;4.287.300.000.000.000;9939217;168.820.357
Morocco;Africa;1957;45.423;11406350;1.642.002.314
Morocco;Africa;1962;47.924;13056604;1.566.353.493
Morocco;Africa;1967;50.335;14770296;171.104.477
Morocco;Africa;1972;52.862;16660670;1.930.194.975
Morocco;Africa;1977;55.73;18396941;2.370.619.976
Morocco;Africa;1982;59.65;20198730;2.702.620.356
Morocco;Africa;1987;62.677;22987397;2.755.046.991
Morocco;Africa;1992;65.393;25798239;2.948.047.252
Morocco;Africa;1997;67.66;28529501;2.982.101.858
Morocco;Africa;2002;69.615;31167783;3.258.495.584
Morocco;Africa;2007;71.164;33757175;382.017.523
Mozambique;Africa;1952;31.286;6446316;4.685.260.381
Mozambique;Africa;1957;33.779;7038035;49.558.683.330.000.000
Mozambique;Africa;1962;36.161;7788944;5.566.863.539
Mozambique;Africa;1967;38.113;8680909;5.666.691.539
Mozambique;Africa;1972;40.328;9809596;7.249.178.037
Mozambique;Africa;1977;42.495;11127868;5.023.197.334
Mozambique;Africa;1982;42.795;12587223;4.622.114.149
Mozambique;Africa;1987;42.861;12891952;3.898.761.846
Mozambique;Africa;1992;44.284;13160731;4.108.968.239
Mozambique;Africa;1997;46.344;16603334;47.234.607.710.000.000
Mozambique;Africa;2002;44.026;18473780;6.336.179.466
Mozambique;Africa;2007;42.082;19951656;8.236.856.205
Myanmar;Asia;1952;36.319;20092996;331.0
Myanmar;Asia;1957;41.905;21731844;350.0
Myanmar;Asia;1962;45.108;23634436;388.0
Myanmar;Asia;1967;49.379;25870271;349.0
Myanmar;Asia;1972;53.07;28466390;357.0
Myanmar;Asia;1977;56.059;31528087;371.0
Myanmar;Asia;1982;58.056;34680442;424.0
Myanmar;Asia;1987;58.339;38028578;385.0
Myanmar;Asia;1992;59.32;40546538;347.0
Myanmar;Asia;1997;60.328;43247867;415.0
Myanmar;Asia;2002;59.908;45598081;611.0
Myanmar;Asia;2007;62.069;47761980;944.0
Namibia;Africa;1952;41.725;485831;2.423.780.443
Namibia;Africa;1957;45.226.000.000.000.000;548080;2.621.448.058
Namibia;Africa;1962;48.386;621392;3.173.215.595
Namibia;Africa;1967;51.159;706640;3.793.694.753
Namibia;Africa;1972;53.867;821782;3.746.080.948
Namibia;Africa;1977;56.437;977026;3.876.485.958
Namibia;Africa;1982;58.968;1099010;4.191.100.511
Namibia;Africa;1987;60.835;1278184;3.693.731.337
Namibia;Africa;1992;61.999;1554253;3.804.537.999
Namibia;Africa;1997;58.909;1774766;389.952.426
Namibia;Africa;2002;51.479;1972153;4.072.324.751
Namibia;Africa;2007;5.290.600.000.000.000;2055080;4.811.060.429
Nepal;Asia;1952;36.157;9182536;5.458.657.228.999.990
Nepal;Asia;1957;37.686;9682338;5.979.363.557.999.990
Nepal;Asia;1962;39.393;10332057;6.523.968.593
Nepal;Asia;1967;41.472;11261690;6.764.422.254
Nepal;Asia;1972;43.971;12412593;6.747.881.296
Nepal;Asia;1977;4.674.800.000.000.000;13933198;6.941.124.398
Nepal;Asia;1982;49.594;15796314;7.183.730.947
Nepal;Asia;1987;52.537;17917180;7.756.324.501
Nepal;Asia;1992;55.727;20326209;8.977.403.604
Nepal;Asia;1997;59.426;23001113;1.010.892.138
Nepal;Asia;2002;61.34;25873917;1.057.206.311
Nepal;Asia;2007;63.785;28901790;1.091.359.778
Netherlands;Europe;1950;71.45;10113527;8.812.238.998
Netherlands;Europe;1951;71.51;10264311;889.234.982
Netherlands;Europe;1952;72.13;10381988;8.941.571.858
Netherlands;Europe;1953;71.71;10493184;9.596.895.432
Netherlands;Europe;1954;72.4;10615380;1.014.732.274
Netherlands;Europe;1955;72.52;10750842;107.382.935
Netherlands;Europe;1956;72.54;10889351;1.108.316.937
Netherlands;Europe;1957;72.99;11026383;1.127.619.344
Netherlands;Europe;1958;73.15;11186875;10.999.303.440.000.000
Netherlands;Europe;1959;73.19;11347639;1.135.820.225
Netherlands;Europe;1960;73.37;11486000;1.224.195.066
Netherlands;Europe;1961;73.56;11638713;1.243.457.791
Netherlands;Europe;1962;73.23;11805689;1.279.084.956
Netherlands;Europe;1963;73.35;11965966;1.303.960.049
Netherlands;Europe;1964;73.73;12127120;1.398.556.106
Netherlands;Europe;1965;73.6;12292000;1.453.304.844
Netherlands;Europe;1966;73.55;12454800;147.496.671
Netherlands;Europe;1967;73.82;12596822;1.536.325.136
Netherlands;Europe;1968;73.63;12724680;162.316.153
Netherlands;Europe;1969;73.54;12873000;1.714.665.508
Netherlands;Europe;1970;73.6;13032335;1.790.964.795
Netherlands;Europe;1971;73.84;13193776;184.833.995
Netherlands;Europe;1972;73.75;13329874;1.879.474.567
Netherlands;Europe;1973;74.2;13438404;1.956.058.115
Netherlands;Europe;1974;74.59;13540584;2.020.828.106
Netherlands;Europe;1975;74.52;13653438;2.006.817.329
Netherlands;Europe;1976;74.65;13769913;2.081.264.584
Netherlands;Europe;1977;75.24;13852989;212.090.592
Netherlands;Europe;1978;75.15;13936754;2.160.764.747
Netherlands;Europe;1979;75.63;14030002;2.184.780.201
Netherlands;Europe;1980;75.76;14143901;2.204.490.535
Netherlands;Europe;1981;75.97;14246049;2.178.356.027
Netherlands;Europe;1982;76.05;14310401;2.139.946.046
Netherlands;Europe;1983;76.25;14362381;21.703.915
Netherlands;Europe;1984;76.32;14420022;222.906.277
Netherlands;Europe;1985;76.38;14491380;2.278.738.849
Netherlands;Europe;1986;76.36;14571875;2.336.800.461
Netherlands;Europe;1987;76.83;14665278;2.365.132.361
Netherlands;Europe;1988;77.03;14761339;2.430.225.513
Netherlands;Europe;1989;76.87;14848907;2.522.501.637
Netherlands;Europe;1990;77.05;14951510;2.610.949.388
Netherlands;Europe;1991;77.21;15066220;2.653.006.767
Netherlands;Europe;1992;77.42;15174244;2.679.094.961
Netherlands;Europe;1993;77.11;15274942;269.607.786
Netherlands;Europe;1994;77.6;15382198;2.758.956.463
Netherlands;Europe;1995;77.64;15459054;28.303.369.810.000.000
Netherlands;Europe;1996;77.65;15527809;2.916.133.172
Netherlands;Europe;1997;78.03;15604464;3.024.613.063
Netherlands;Europe;1998;78.12;15699259;312.493.731
Netherlands;Europe;1999;78.07;15801947;3.250.509.307
Netherlands;Europe;2000;78.24;15907853;3.352.511.132
Netherlands;Europe;2001;78.45;16017445;33.908.083.360.000.000
Netherlands;Europe;2002;78.53;16122830;3.372.475.778
Netherlands;Europe;2003;78.79;16223248;3.366.642.283
Netherlands;Europe;2004;79.38;16318199;3.428.993.315
Netherlands;Europe;2005;79.65;16407491;34724.0
Netherlands;Europe;2006;80.0;16491461;3.565.339.385
Netherlands;Europe;2007;79.762;16570613;3.679.793.332
Netherlands Antilles;;1972;70.4;163778;1.104.568.301
Netherlands Antilles;;1977;72.12;170574;173.354.979
Netherlands Antilles;;1982;73.75;176526;2.000.868.575
Netherlands Antilles;;1987;74.5;185666;1.740.652.904
Netherlands Antilles;;1992;74.468;192002;1.963.301.635
Netherlands Antilles;;1997;74.579;203533;232.675.569
Netherlands Antilles;;2002;7.499.600.000.000.000;214258;2.259.659.692
Netherlands Antilles;;2007;75.112;223472;2.250.000.097
New Caledonia;;1967;60.18;96094;2.021.373.265
New Caledonia;;1972;61.2;125500;3.200.130.686
New Caledonia;;1977;65.75;136000;3.006.277.613
New Caledonia;;1982;68.35;145000;2.483.114.901
New Caledonia;;1987;69.98;158737;2.483.787.139
New Caledonia;;1992;71.48;175612;3.638.317.017
New Caledonia;;1997;72.723;192347;3.614.748.534
New Caledonia;;2002;75.082;207858;3.297.787.344
New Caledonia;;2007;76.058;221943;3.127.834.502
New Zealand;Oceania;1950;69.29;1908310;114.493.763
New Zealand;Oceania;1951;69.16;1947389;103.629.881
New Zealand;Oceania;1952;69.39;1994794;1.055.657.566
New Zealand;Oceania;1953;70.24;2047391;1.063.722.008
New Zealand;Oceania;1954;70.35;2092779;1.183.900.284
New Zealand;Oceania;1955;70.48;2136168;11.814.683
New Zealand;Oceania;1956;70.74;2178289;1.218.670.276
New Zealand;Oceania;1957;70.26;2229407;1.224.739.532
New Zealand;Oceania;1958;70.89;2281533;1.243.761.842
New Zealand;Oceania;1959;70.8;2331122;13.039.678
New Zealand;Oceania;1960;71.26;2371746;1.281.633.036
New Zealand;Oceania;1961;70.98;2432450;1.319.509.699
New Zealand;Oceania;1962;71.24;2488550;13.175.678
New Zealand;Oceania;1963;71.31;2541350;137.192.622
New Zealand;Oceania;1964;71.35;2591950;1.410.705.469
New Zealand;Oceania;1965;71.28;2640400;1.473.024.819
New Zealand;Oceania;1966;71.14;2687550;1.538.475.074
New Zealand;Oceania;1967;71.52;2728150;14.463.918.930.000.000
New Zealand;Oceania;1968;71.18;2759000;1.427.912.289
New Zealand;Oceania;1969;71.55;2788500;1.558.675.554
New Zealand;Oceania;1970;71.33;2828050;1.515.092.549
New Zealand;Oceania;1971;71.78;2875300;1.567.473.716
New Zealand;Oceania;1972;71.89;2929100;1.604.603.728
New Zealand;Oceania;1973;71.75;2992300;16.823.024.569.999.900
New Zealand;Oceania;1974;72.0;3058400;1.743.920.031
New Zealand;Oceania;1975;72.27;3117800;1.691.021.404
New Zealand;Oceania;1976;72.47;3153550;1.712.641.732
New Zealand;Oceania;1977;72.22;3164900;162.337.177
New Zealand;Oceania;1978;73.11;3165800;1.629.454.258
New Zealand;Oceania;1979;73.15;3164550;166.334.424
New Zealand;Oceania;1980;72.95;3170150;1.671.810.218
New Zealand;Oceania;1981;73.74;3185450;1.744.544.339
New Zealand;Oceania;1982;73.84;3210650;176.324.104
New Zealand;Oceania;1983;73.94;3245800;179.195.392
New Zealand;Oceania;1984;74.49;3278900;1.861.287.789
New Zealand;Oceania;1985;73.99;3298050;1.864.767.814
New Zealand;Oceania;1986;74.24;3308300;1.897.954.569
New Zealand;Oceania;1987;74.32;3317166;1.900.719.129
New Zealand;Oceania;1988;74.6;3331205;1.887.465.232
New Zealand;Oceania;1989;75.01;3341632;1.898.391.778
New Zealand;Oceania;1990;75.56;3359604;1.883.359.677
New Zealand;Oceania;1991;76.2;3396964;1.838.078.411
New Zealand;Oceania;1992;76.33;3437674;1.836.332.494
New Zealand;Oceania;1993;76.62;3475061;193.371.909
New Zealand;Oceania;1994;77.07;3517261;2.011.622.892
New Zealand;Oceania;1995;76.94;3565990;2.066.147.565
New Zealand;Oceania;1996;76.98;3621200;2.106.406.604
New Zealand;Oceania;1997;77.55;3676187;2.105.041.377
New Zealand;Oceania;1998;78.37;3726214;2.087.610.874
New Zealand;Oceania;1999;78.14;3774096;216.890.128
New Zealand;Oceania;2000;78.9;3819762;2.189.515.598
New Zealand;Oceania;2001;78.91;3864129;2.242.658.919
New Zealand;Oceania;2002;79.11;3908037;2.318.980.135
New Zealand;Oceania;2003;79.41;3951307;237.284.829
New Zealand;Oceania;2007;80.204;4115771;2.518.500.911
Nicaragua;Americas;1952;4.231.399.999.999.990;1165790;3.112.363.948
Nicaragua;Americas;1957;45.432;1358828;3.457.415.947
Nicaragua;Americas;1962;48.632;1590597;3.634.364.406
Nicaragua;Americas;1967;5.188.399.999.999.990;1865490;4.643.393.534.000.000
Nicaragua;Americas;1972;55.151;2182908;4.688.593.267
Nicaragua;Americas;1977;57.47;2554598;5.486.371.089
Nicaragua;Americas;1982;59.298;2979423;34.703.381.560.000.000
Nicaragua;Americas;1987;62.008;3344353;2.955.984.375
Nicaragua;Americas;1992;65.843;4017939;2.170.151.724
Nicaragua;Americas;1997;68.426;4609572;2.253.023.004
Nicaragua;Americas;2002;70.836;5146848;2.474.548.819
Nicaragua;Americas;2007;72.899;5675356;2.749.320.965
Niger;Africa;1952;37.444;3379468;761.879.376
Niger;Africa;1957;38.598;3692184;8.355.234.025.000.000
Niger;Africa;1962;39.487;4076008;9.977.661.127
Niger;Africa;1967;40.118;4534062;1.054.384.891
Niger;Africa;1972;40.546;5060262;9.542.092.363
Niger;Africa;1977;41.291;5682086;8.088.970.727.999.990
Niger;Africa;1982;42.598;6437188;9.097.221.354
Niger;Africa;1987;44.555;7332638;6.683.000.228
Niger;Africa;1992;4.739.100.000.000.000;8392818;581.182.725
Niger;Africa;1997;51.313;9666252;5.803.052.092
Niger;Africa;2002;54.496;11140655;6.010.745.012
Niger;Africa;2007;56.867;12894865;6.196.768.923.999.990
Nigeria;Africa;1952;36.324;33119096;1.077.281.856
Nigeria;Africa;1957;37.802;37173340;11.005.925.630.000.000
Nigeria;Africa;1962;39.36;41871351;11.509.274.779.999.900
Nigeria;Africa;1967;41.04;47287752;1.014.514.104
Nigeria;Africa;1972;4.282.100.000.000.000;53740085;1.698.388.838
Nigeria;Africa;1977;44.514;62209173;1.981.951.806
Nigeria;Africa;1982;45.826;73039376;157.697.375
Nigeria;Africa;1987;46.886;81551520;1.385.029.563
Nigeria;Africa;1992;47.472;93364244;1.619.848.217
Nigeria;Africa;1997;47.464;106207839;1.624.941.275
Nigeria;Africa;2002;46.608;119901274;1.615.286.395
Nigeria;Africa;2007;46.859;135031164;2.013.977.305
Norway;Europe;1950;71.6;3265126;9.427.920.942
Norway;Europe;1951;72.54;3295871;9.845.992.115
Norway;Europe;1952;72.67;3327728;1.009.542.172
Norway;Europe;1953;73.15;3360888;1.039.281.493
Norway;Europe;1954;73.23;3394246;1.081.010.126
Norway;Europe;1955;73.44;3427409;1.094.185.332
Norway;Europe;1956;73.49;3459992;1.141.725.493
Norway;Europe;1957;73.44;3491938;1.165.397.304
Norway;Europe;1958;73.43;3522993;1.155.124.388
Norway;Europe;1959;73.56;3552851;1.193.699.492
Norway;Europe;1960;73.58;3581239;1.250.870.127
Norway;Europe;1961;73.59;3609800;1.318.753.944
Norway;Europe;1962;73.47;3638919;1.345.040.151
Norway;Europe;1963;73.11;3666540;1.385.959.033
Norway;Europe;1964;73.61;3694339;1.443.999.117
Norway;Europe;1965;73.73;3723153;1.508.913.985
Norway;Europe;1966;74.01;3753628;1.553.267.709
Norway;Europe;1967;74.08;3786019;1.636.187.647
Norway;Europe;1968;73.96;3818983;1.658.491.171
Norway;Europe;1969;73.67;3850977;17.189.353.730.000.000
Norway;Europe;1970;74.08;3877386;17.411.504.780.000.000
Norway;Europe;1971;74.18;3903039;1.818.449.176
Norway;Europe;1972;74.34;3933004;1.896.505.551
Norway;Europe;1973;74.43;3960613;1.966.397.791
Norway;Europe;1974;74.75;3985258;2.036.163.023
Norway;Europe;1975;74.8;4007313;2.130.818.679
Norway;Europe;1976;75.03;4026152;2.245.194.757
Norway;Europe;1977;75.37;4043205;2.331.134.939
Norway;Europe;1978;75.4;4058671;2.403.244.667
Norway;Europe;1979;75.39;4072517;2.502.403.337
Norway;Europe;1980;75.65;4085620;2.617.835.602
Norway;Europe;1981;75.84;4099702;2.634.045.425
Norway;Europe;1982;75.97;4114787;2.629.863.531
Norway;Europe;1983;76.03;4128432;271.503.182
Norway;Europe;1984;76.19;4140095;2.867.301.615
Norway;Europe;1985;75.9;4152419;3.007.427.105
Norway;Europe;1986;76.04;4166596;3.105.082.105
Norway;Europe;1987;75.89;4186147;315.409.748
Norway;Europe;1988;75.99;4208729;3.135.823.328
Norway;Europe;1989;76.33;4226142;3.152.769.364
Norway;Europe;1990;76.41;4242006;3.206.481.755
Norway;Europe;1991;76.93;4261733;3.307.056.769
Norway;Europe;1992;77.32;4286357;3.396.566.115
Norway;Europe;1993;77.28;4311964;3.468.412.845
Norway;Europe;1994;77.86;4336638;3.629.949.293
Norway;Europe;1995;77.89;4359101;3.768.597.493
Norway;Europe;1996;78.32;4381277;3.946.528.969
Norway;Europe;1997;78.32;4405672;4.128.316.433
Norway;Europe;1998;78.49;4432718;4.191.299.271.000.000
Norway;Europe;1999;78.47;4463377;4.249.108.975
Norway;Europe;2000;78.76;4492400;4.358.757.941.000.000
Norway;Europe;2001;78.98;4515195;4.422.320.205
Norway;Europe;2002;79.05;4535591;4.468.397.525
Norway;Europe;2003;79.61;4555400;4.493.755.365
Norway;Europe;2004;80.06;4574560;464.756.784
Norway;Europe;2005;80.29;4593041;47551.0
Norway;Europe;2006;80.55;4610820;482.646.727
Norway;Europe;2007;80.196;4627926;4.935.719.017
Oman;Asia;1952;37.578;507833;1.828.230.307
Oman;Asia;1957;40.08;561977;2.242.746.551
Oman;Asia;1962;43.165;628164;2.924.638.113
Oman;Asia;1967;46.988;714775;4.720.942.687
Oman;Asia;1972;52.143;829050;1.061.803.855
Oman;Asia;1977;57.367;1004533;1.184.834.392
Oman;Asia;1982;62.728;1301048;1.295.479.101
Oman;Asia;1987;67.734;1593882;1.811.522.313
Oman;Asia;1992;71.197;1915208;1.861.670.691
Oman;Asia;1997;72.499;2283635;1.970.205.581
Oman;Asia;2002;74.193;2713462;1.977.483.687
Oman;Asia;2007;75.64;3204897;2.231.619.287
Pakistan;Asia;1952;4.343.600.000.000.000;41346560;6.845.971.437.999.990
Pakistan;Asia;1957;45.557;46679944;7.470.835.292
Pakistan;Asia;1962;47.67;53100671;8.033.427.418
Pakistan;Asia;1967;49.8;60641899;9.424.082.588
Pakistan;Asia;1972;51.929;69325921;1.049.938.981
Pakistan;Asia;1977;54.043;78152686;1.175.921.193
Pakistan;Asia;1982;56.158;91462088;1.443.429.832
Pakistan;Asia;1987;58.245;105186881;1.704.686.583
Pakistan;Asia;1992;60.838;120065004;1.971.829.464
Pakistan;Asia;1997;6.181.800.000.000.000;135564834;20.493.505.210.000.000
Pakistan;Asia;2002;63.61;153403524;2.092.712.441
Pakistan;Asia;2007;65.483;169270617;260.594.758
Panama;Americas;1952;55.191;940080;2.480.380.334
Panama;Americas;1957;59.201;1063506;2.961.800.905
Panama;Americas;1962;61.817;1215725;3.536.540.301
Panama;Americas;1967;64.071;1405486;4.421.009.084
Panama;Americas;1972;6.621.600.000.000.000;1616384;5.364.249.663.000.000
Panama;Americas;1977;68.681;1839782;5.351.912.144
Panama;Americas;1982;70.472;2036305;7.009.601.598
Panama;Americas;1987;71.523;2253639;7.034.779.161
Panama;Americas;1992;72.462;2484997;661.874.305
Panama;Americas;1997;73.738;2734531;7.113.692.252
Panama;Americas;2002;74.712;2990875;73.560.319.340.000.000
Panama;Americas;2007;7.553.699.999.999.990;3242173;9.809.185.636
Papua New Guinea;;1962;49.69;1837378;121.999.664
Papua New Guinea;;1967;49.981;2102625;1.511.981.089
Papua New Guinea;;1972;42.522;2416549;1.898.542.817
Papua New Guinea;;1977;49.253;2753462;1.791.430.017
Papua New Guinea;;1982;52.46;3139596;1.722.782.537
Papua New Guinea;;1987;53.383;3548932;17.424.451
Papua New Guinea;;1992;5.518.600.000.000.000;4024135;1.880.960.637
Papua New Guinea;;1997;56.153;4571004;2.064.012.896
Papua New Guinea;;2002;56.651;5172033;1.727.292.022
Papua New Guinea;;2007;57.229;5795887;1.827.096.606
Paraguay;Americas;1952;62.649;1555876;1.952.308.701
Paraguay;Americas;1957;6.319.600.000.000.000;1770902;2.046.154.706
Paraguay;Americas;1962;64.361;2009813;2.148.027.146
Paraguay;Americas;1967;6.495.100.000.000.000;2287985;2.299.376.311
Paraguay;Americas;1972;65.815;2614104;2.523.337.977
Paraguay;Americas;1977;6.635.300.000.000.000;2984494;3.248.373.311
Paraguay;Americas;1982;66.874;3366439;4.258.503.604
Paraguay;Americas;1987;67.378;3886512;3.998.875.695
Paraguay;Americas;1992;68.225;4483945;4.196.411.078
Paraguay;Americas;1997;69.4;5154123;4.247.400.261
Paraguay;Americas;2002;70.755;5884491;3.783.674.243
Paraguay;Americas;2007;71.752;6667147;4.172.838.464
Peru;Americas;1952;43.902;8025700;3.758.523.437
Peru;Americas;1957;4.626.300.000.000.000;9146100;4.245.256.697.999.990
Peru;Americas;1962;49.096;10516500;4.957.037.982
Peru;Americas;1967;51.445;12132200;578.809.333
Peru;Americas;1972;55.448;13954700;5.937.827.283
Peru;Americas;1977;58.447;15990099;6.281.290.854.999.990
Peru;Americas;1982;6.140.600.000.000.000;18125129;6.434.501.797
Peru;Americas;1987;64.134;20195924;6.360.943.444
Peru;Americas;1992;66.458;22430449;4.446.380.924
Peru;Americas;1997;6.838.600.000.000.000;24748122;5.838.347.657
Peru;Americas;2002;69.906;26769436;5.909.020.073
Peru;Americas;2007;71.421;28674757;7.408.905.561
Philippines;Asia;1952;47.752;22438691;1.272.880.995
Philippines;Asia;1957;51.334;26072194;1.547.944.844
Philippines;Asia;1962;54.757;30325264;1.649.552.153
Philippines;Asia;1967;56.393;35356600;181.412.743
Philippines;Asia;1972;58.065;40850141;198.937.407
Philippines;Asia;1977;60.06;46850962;2.373.204.287
Philippines;Asia;1982;62.082;53456774;2.603.273.765
Philippines;Asia;1987;6.415.100.000.000.000;60017788;2.189.634.995
Philippines;Asia;1992;66.458;67185766;2.279.324.017.000.000
Philippines;Asia;1997;68.564;75012988;2.536.534.925
Philippines;Asia;2002;70.303;82995088;2.650.921.068
Philippines;Asia;2007;71.688;91077287;3.190.481.016
Poland;Europe;1952;61.31;25730551;4.029.329.699
Poland;Europe;1957;65.77;28235346;4.734.253.019
Poland;Europe;1958;65.92;28692576;4.885.491.828
Poland;Europe;1959;65.53;29152334;4.948.301.085
Poland;Europe;1960;67.86;29589842;5.137.593.634.000.000
Poland;Europe;1961;67.98;29978949;5.475.677.263.000.000
Poland;Europe;1962;67.64;30329617;5.338.752.143
Poland;Europe;1963;68.57;30662122;5.597.456.046
Poland;Europe;1964;68.8;30975520;5.788.405.243
Poland;Europe;1965;69.5;31262358;6.052.025.449.000.000
Poland;Europe;1966;69.91;31532016;6.378.941.971
Poland;Europe;1967;69.61;31785378;6.557.152.776
Poland;Europe;1968;70.25;32034813;6.900.037.897
Poland;Europe;1969;69.74;32280848;6.778.281.725
Poland;Europe;1970;69.87;32526000;7.076.386.329.999.990
Poland;Europe;1971;69.67;32777810;7.522.538.545
Poland;Europe;1972;70.85;33039545;8.006.506.993.000.000
Poland;Europe;1973;70.85;33331131;8.533.519.956
Poland;Europe;1974;71.36;33642890;8.950.744.008
Poland;Europe;1975;70.77;33969240;9.281.984.283
Poland;Europe;1976;70.77;34299428;942.187.973
Poland;Europe;1977;70.67;34621254;9.508.141.454
Poland;Europe;1978;70.6;34929072;9.766.194.029
Poland;Europe;1979;70.93;35256645;9.496.484.204
Poland;Europe;1980;70.28;35578016;9.173.321.647
Poland;Europe;1981;71.26;35901961;8.606.550.203
Poland;Europe;1982;71.32;36227381;8.451.531.004
Poland;Europe;1983;71.16;36571418;8.786.113.972
Poland;Europe;1984;70.9;36904134;9.030.450.647
Poland;Europe;1985;70.64;37225792;9.046.300.125
Poland;Europe;1986;70.93;37504275;9.263.851.026
Poland;Europe;1987;70.98;37740710;9.082.351.172
Poland;Europe;1988;71.35;37866840;925.206.033
Poland;Europe;1989;71.1;37970155;9.083.714.502
Poland;Europe;1990;70.75;38119408;8.172.110.084.999.990
Poland;Europe;1991;70.45;38253222;7.572.207.653
Poland;Europe;1992;70.99;38370697;7.738.881.247
Poland;Europe;1993;71.51;38467746;8.007.930.474
Poland;Europe;1994;71.82;38548296;8.414.155.074
Poland;Europe;1995;72.05;38600642;8.986.892.389
Poland;Europe;1996;72.39;38629842;9.518.902.961
Poland;Europe;1997;72.75;38654957;1.015.958.368
Poland;Europe;1998;73.13;38668756;107.161.256
Poland;Europe;1999;73.18;38665539;1.120.880.057
Poland;Europe;2000;73.91;38654164;1.168.079.102
Poland;Europe;2001;74.33;38643641;1.182.586.665
Poland;Europe;2002;74.67;38625976;1.200.223.908
Poland;Europe;2003;74.85;38602853;1.247.253.327
Poland;Europe;2004;75.02;38580445;1.314.600.686
Poland;Europe;2005;75.15;38557984;13573.0
Poland;Europe;2006;75.35;38536869;1.442.605.823
Poland;Europe;2007;75.563;38518241;15.389.924.680.000.000
Portugal;Europe;1950;58.53;8442750;2.961.890.656
Portugal;Europe;1951;58.72;8490250;3.077.244.823
Portugal;Europe;1952;59.82;8526050;3.068.319.867
Portugal;Europe;1953;61.12;8578950;3.262.202.522
Portugal;Europe;1954;62.26;8632100;3.397.693.176
Portugal;Europe;1955;61.43;8692600;3.513.188.054
Portugal;Europe;1956;61.24;8756000;363.999.042
Portugal;Europe;1957;61.51;8817650;3.774.571.743
Portugal;Europe;1958;63.81;8888550;3.793.655.171
Portugal;Europe;1959;62.99;8961550;3.966.469.796
Portugal;Europe;1960;64.25;9036700;4.196.145.957
Portugal;Europe;1961;62.87;9031200;4.428.041.583
Portugal;Europe;1962;64.39;9019800;4.727.954.889
Portugal;Europe;1963;65.02;9081600;4.974.495.622
Portugal;Europe;1964;65.24;9122500;5.278.676.878
Portugal;Europe;1965;66.19;9128850;56.676.641
Portugal;Europe;1966;65.7;9108800;5.911.266.372
Portugal;Europe;1967;66.6;9103000;6.361.517.993
Portugal;Europe;1968;66.91;9115050;691.830.301
Portugal;Europe;1969;66.52;9097200;7.079.032.443.000.000
Portugal;Europe;1970;67.17;9044200;7.769.405.655
Portugal;Europe;1971;66.94;8990450;833.424.931
Portugal;Europe;1972;69.26;8970450;9.022.247.417
Portugal;Europe;1973;68.66;8975950;1.002.671.305
Portugal;Europe;1974;69.21;9098300;1.000.500.041
Portugal;Europe;1975;68.93;9411090;9.251.915.675
Portugal;Europe;1976;69.16;9621970;967.353.026
Portugal;Europe;1977;70.41;9662600;1.017.248.572
Portugal;Europe;1978;70.87;9698780;1.041.996.086
Portugal;Europe;1979;71.68;9724560;1.097.831.049
Portugal;Europe;1980;71.75;9777800;1.141.972.089
Portugal;Europe;1981;71.94;9850079;1.151.939.143
Portugal;Europe;1982;72.77;9859650;1.175.384.291
Portugal;Europe;1983;72.69;9872243;1.171.843.036
Portugal;Europe;1984;72.98;9885387;1.148.298.624
Portugal;Europe;1985;73.26;9897192;1.179.130.369
Portugal;Europe;1986;73.66;9907411;1.226.689.424
Portugal;Europe;1987;74.06;9915289;1.303.930.876
Portugal;Europe;1988;74.07;9920611;1.400.838.139
Portugal;Europe;1989;74.63;9923147;1.472.411.143
Portugal;Europe;1990;74.25;9922689;1.536.931.004
Portugal;Europe;1991;74.19;9919009;1.604.660.894
Portugal;Europe;1992;74.86;9927680;16.207.266.630.000.000
Portugal;Europe;1993;74.77;9967832;15.812.161.569.999.900
Portugal;Europe;1994;75.76;10027688;1.586.942.749
Portugal;Europe;1995;75.58;10065543;16.486.836.369.999.900
Portugal;Europe;1996;75.53;10099918;1.702.744.647
Portugal;Europe;1997;75.97;10156415;1.764.103.156
Portugal;Europe;1998;76.18;10224828;1.836.851.878
Portugal;Europe;1999;76.35;10283381;1.895.983.625
Portugal;Europe;2000;76.83;10335597;196.097.337
Portugal;Europe;2001;77.11;10386753;1.990.486.524
